REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Sales,Adjustments,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,DECIMALS
2021-01-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,686.0,0
2021-01-01,Northwest Territories,2021A000261,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860186,22.30.1.1,464.0,0
2021-02-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,261851.0,0
2021-02-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,291797.0,0
2021-02-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,3995.0,0
2021-02-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,1553.0,0
2021-02-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,7041.0,0
2021-02-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,5835.0,0
2021-02-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,43799.0,0
2021-02-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,22432.0,0
2021-02-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5164.0,0
2021-02-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1256.0,0
2021-02-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,86550.0,0
2021-02-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,35038.0,0
2021-02-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,7941.0,0
2021-02-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,9696.0,0
2021-02-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,7064.0,0
2021-02-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,11946.0,0
2021-02-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,53372.0,0
2021-02-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,14220.0,0
2021-02-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,17737.0,0
2021-02-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,36953.0,0
2021-02-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,11141.0,0
2021-02-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,627.0,0
2021-02-01,Northwest Territories,2021A000261,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860186,22.30.1.1,483.0,0
2021-03-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,298033.0,0
2021-03-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,301352.0,0
2021-03-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,4563.0,0
2021-03-01,Prince Edward Island,2021A000211,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859603,3.30.1.1,1724.0,0
2021-03-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,7832.0,0
2021-03-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,6617.0,0
2021-03-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,48333.0,0
2021-03-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,24771.0,0
2021-03-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5786.0,0
2021-03-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1420.0,0
2021-03-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,103122.0,0
2021-03-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,39054.0,0
2021-03-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,9646.0,0
2021-03-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,11232.0,0
2021-03-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,8105.0,0
2021-03-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,12756.0,0
2021-03-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,58882.0,0
2021-03-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,15855.0,0
2021-03-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,19680.0,0
2021-03-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,41587.0,0
2021-03-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,12871.0,0
2021-03-01,Yukon,2021A000260,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860155,21.30.1.1,760.0,0
2021-03-01,Northwest Territories,2021A000261,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860186,22.30.1.1,626.0,0
2021-04-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,296058.0,0
2021-04-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,303070.0,0
2021-04-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,4582.0,0
2021-04-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,7801.0,0
2021-04-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,6477.0,0
2021-04-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,48781.0,0
2021-04-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,24666.0,0
2021-04-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5943.0,0
2021-04-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1382.0,0
2021-04-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,97941.0,0
2021-04-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,37878.0,0
2021-04-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,9356.0,0
2021-04-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,11545.0,0
2021-04-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,8237.0,0
2021-04-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,13314.0,0
2021-04-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,58857.0,0
2021-04-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,15980.0,0
2021-04-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,19509.0,0
2021-04-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,43655.0,0
2021-04-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,13482.0,0
2021-04-01,Northwest Territories,2021A000261,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860186,22.30.1.1,623.0,0
2021-05-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,312902.0,0
2021-05-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,316371.0,0
2021-05-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,4721.0,0
2021-05-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,7412.0,0
2021-05-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,6359.0,0
2021-05-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,49556.0,0
2021-05-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,25325.0,0
2021-05-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5890.0,0
2021-05-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1503.0,0
2021-05-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,110887.0,0
2021-05-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,41503.0,0
2021-05-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,10641.0,0
2021-05-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,11899.0,0
2021-05-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,8417.0,0
2021-05-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,12878.0,0
2021-05-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,59692.0,0
2021-05-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,15947.0,0
2021-05-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,20246.0,0
2021-05-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,46354.0,0
2021-05-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,14552.0,0
2021-05-01,Northwest Territories,2021A000261,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860186,22.30.1.1,611.0,0
2021-06-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,306870.0,0
2021-06-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,312413.0,0
2021-06-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,4899.0,0
2021-06-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,8190.0,0
2021-06-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,6572.0,0
2021-06-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,49216.0,0
2021-06-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,24831.0,0
2021-06-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5856.0,0
2021-06-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1458.0,0
2021-06-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,107804.0,0
2021-06-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,39243.0,0
2021-06-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,10855.0,0
2021-06-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,11937.0,0
2021-06-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,8317.0,0
2021-06-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,12971.0,0
2021-06-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,57853.0,0
2021-06-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,15542.0,0
2021-06-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,19902.0,0
2021-06-01,British Columbia,2021A000259,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860093,19.30.1.1,44347.0,0
2021-06-01,"Vancouver, British Columbia",2016S0503933,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860124,20.30.1.1,14238.0,0
2021-07-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859541,1.30.1.1,335164.0,0
2021-07-01,Canada,2021A000011124,Cannabis retailers [459993],Total retail sales,Seasonally adjusted,Dollars,81,thousands,3,v1446870213,1.30.1.2,322816.0,0
2021-07-01,Newfoundland and Labrador,2021A000210,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859572,2.30.1.1,5313.0,0
2021-07-01,Nova Scotia,2021A000212,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859634,4.30.1.1,8753.0,0
2021-07-01,New Brunswick,2021A000213,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859665,5.30.1.1,7308.0,0
2021-07-01,Quebec,2021A000224,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859696,6.30.1.1,52101.0,0
2021-07-01,"Montréal, Quebec",2016S0503462,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859727,7.30.1.1,25962.0,0
2021-07-01,"Quebec, Quebec",2016S0503421,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859757,8.30.1.1,5990.0,0
2021-07-01,"Gatineau, Quebec",2016S050524505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859787,9.30.1.1,1490.0,0
2021-07-01,Ontario,2021A000235,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859818,10.30.1.1,122324.0,0
2021-07-01,"Toronto, Ontario",2016S0503535,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859849,11.30.1.1,43634.0,0
2021-07-01,"Ottawa, Ontario",2016S050535505,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859879,12.30.1.1,12965.0,0
2021-07-01,Manitoba,2021A000246,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859910,13.30.1.1,12827.0,0
2021-07-01,"Winnipeg, Manitoba",2016S0503602,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859940,14.30.1.1,8797.0,0
2021-07-01,Saskatchewan,2021A000247,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446859971,15.30.1.1,13223.0,0
2021-07-01,Alberta,2021A000248,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860002,16.30.1.1,60653.0,0
2021-07-01,"Calgary, Alberta",2016S0503825,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860032,17.30.1.1,16435.0,0
2021-07-01,"Edmonton, Alberta",2016S0503835,Cannabis retailers [459993],Total retail sales,Unadjusted,Dollars,81,thousands,3,v1446860062,18.30.1.1,20830.0,0
